energy_link_1,time,energy_link_2,energy_link_3,energy_link_4,energy_link_5,energy_link_6
1.0621700171559527e-40,126.73280000196004,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,126.74280000196036,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,126.7528000019607,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,126.76280000196104,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,126.77280000196136,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,126.78280000196168,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,126.79280000196202,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,126.80280000196235,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,126.81280000196269,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,126.82280000196302,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,126.83280000196336,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,126.84280000196368,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,126.852800001964,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,126.86280000196436,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,126.87280000196468,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,126.882800001965,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,126.89280000196534,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,126.90280000196567,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,126.912800001966,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,126.92280000196634,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,126.93280000196668,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,126.942800001967,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,126.95280000196732,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,126.96280000196766,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,126.972800001968,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,126.98280000196831,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,126.99280000196866,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,127.002800001969,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,127.01280000196932,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,127.02280000196966,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,127.03280000197,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,127.04280000197032,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,127.05280000197064,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,127.06280000197098,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,127.07280000197132,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,127.08280000197163,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,127.09280000197198,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,127.10280000197233,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,127.11280000197264,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,127.12280000197298,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,127.13280000197332,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,127.14280000197364,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,127.15280000197396,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,127.1628000019743,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,127.17280000197464,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,127.18280000197495,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,127.1928000019753,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,127.20280000197565,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,127.21280000197596,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,127.2228000019763,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,127.23280000197664,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,127.24280000197696,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,127.25280000197728,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,127.26280000197762,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,127.27280000197796,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,127.28280000197827,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,127.29280000197862,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,127.30280000197897,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,127.31280000197928,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,127.32280000197962,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,127.33280000197996,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,127.34280000198028,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,127.3528000019806,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,127.36280000198094,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,127.37280000198128,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,127.3828000019816,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,127.39280000198194,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,127.40280000198229,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,127.4128000019826,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,127.42280000198294,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,127.43280000198328,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,127.4428000019836,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,127.45280000198392,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,127.46280000198426,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,127.4728000019846,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,127.48280000198493,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,127.49280000198526,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,127.5028000019856,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,127.51280000198592,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,127.52280000198624,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,127.5328000019866,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,127.54280000198692,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,127.55280000198724,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,127.56280000198758,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,127.57280000198791,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,127.58280000198825,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,127.59280000198858,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,127.60280000198892,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,127.61280000198924,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,127.62280000198956,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,127.6328000019899,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,127.64280000199024,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,127.65280000199056,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,127.6628000019909,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,127.67280000199123,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,127.68280000199157,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,127.6928000019919,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,127.70280000199224,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,127.71280000199256,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,127.7228000019929,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,127.73280000199324,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,127.74280000199356,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,127.75280000199388,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,127.76280000199422,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,127.77280000199455,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,127.78280000199489,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,127.79280000199522,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,127.80280000199556,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,127.81280000199588,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,127.8228000019962,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,127.83280000199656,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,127.84280000199688,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,127.8528000019972,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,127.86280000199754,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,127.87280000199787,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,127.8828000019982,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,127.89280000199854,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,127.90280000199888,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,127.9128000019992,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,127.92280000199952,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,127.93280000199988,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,127.9428000020002,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,127.95280000200052,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,127.96280000200086,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,127.9728000020012,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,127.98280000200153,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,127.99280000200186,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,128.00280000200218,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,128.0128000020025,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,128.02280000200284,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,128.03280000200317,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,128.0428000020035,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,128.05280000200383,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,128.06280000200417,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,128.0728000020045,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,128.08280000200483,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,128.09280000200516,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,128.1028000020055,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,128.11280000200583,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,128.12280000200616,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,128.1328000020065,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,128.14280000200682,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,128.15280000200715,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,128.1628000020075,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,128.17280000200782,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,128.18280000200815,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,128.19280000200848,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,128.2028000020088,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,128.21280000200915,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,128.22280000200948,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,128.2328000020098,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,128.24280000201014,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,128.25280000201047,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,128.2628000020108,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,128.27280000201114,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,128.28280000201147,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,128.2928000020118,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,128.30280000201213,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,128.31280000201247,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,128.3228000020128,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,128.33280000201313,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,128.34280000201346,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559519e-40,128.3528000020138,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.0621700171559527e-40,128.36280000201413,6.040419255910616e-38,7.183762027256632e-38,2.183167568753375e-37,1.4523018962379848e-36,3.173024407178618e-37
1.997393074462894e-07,128.37280000201446,1.4700514189851674e-06,3.933299019109646e-06,6.145079197659858e-06,8.8547657502989e-06,9.077795069755561e-07
2.215244759708719e-06,128.3828000020148,1.630693509615758e-05,4.361381201798389e-05,6.814910141366024e-05,9.820058569638575e-05,1.0067398122603952e-05
6.702114164620015e-06,128.39280000201512,4.935928950436147e-05,0.00013188522263368407,0.00020615499641904935,0.00029706917231526087,3.0455131201264485e-05
1.3556364316849299e-05,128.40280000201545,9.991575595390048e-05,0.00026655144988885774,0.0004169057395247284,0.0006007818824064452,6.159128896440832e-05
2.1972269725748893e-05,128.4128000020158,0.00016209842752788522,0.0004315904164606545,0.0006755430849858099,0.0009735361663392885,9.980539305426555e-05
3.442512268042204e-05,128.42280000201612,0.00025434228095280525,0.0006752030247253624,0.001058040074124187,0.0015248525482952876,0.000156325216063885
4.867783203921005e-05,128.43280000201645,0.0003602271789134603,0.000953169126939957,0.0014954693941233333,0.00215543336309726,0.00022097082519565927
6.615634239790814e-05,128.44280000201678,0.0004905814086261727,0.001292763539341886,0.0020314399398448945,0.002928184736814124,0.0003001910830026262
8.660075800424293e-05,128.4528000020171,0.000643667059333112,0.0016883782791801926,0.002657731210350465,0.0038313148471557394,0.0003927769616472979
0.00010951321856395192,128.46280000201745,0.0008161199669166036,0.002129502630942795,0.00335878020155897,0.00484245973264953,0.0004964355582449203
0.0001353802942336771,128.47280000201778,0.0010119023095382462,0.0026248014921430533,0.004149213596208159,0.005982779882159678,0.0006133359805609888
0.00016334356087495825,128.4828000020181,0.0012249758896037861,0.0031567545292092293,0.005002389963523717,0.007213941214935806,0.0007395481045624776
0.00019621915788504285,128.49280000201844,0.0014769827527988818,0.003778654570347241,0.006004167262075719,0.008659854053423852,0.0008877745112998591
0.00022838208136204317,128.50280000201877,0.001725380394191107,0.004382263049044693,0.0069820954830013045,0.010071853661130555,0.001032522899048899
0.00026843471848418167,128.5128000020191,0.0020377759207251566,0.005128112767365946,0.008198544386765198,0.011828610589029075,0.001212612277266286
0.0003115450985996528,128.52280000201944,0.0023765721206199415,0.00592500290035665,0.00950540604217558,0.013716519145131629,0.0014061446439387882
0.0003547703290098708,128.53280000201977,0.0027204101685781835,0.006715047716879035,0.01081242116161333,0.01560544978445378,0.001599779427251868
0.00040301059917032884,128.5428000020201,0.003107263316577777,0.007590315368046588,0.012268602103868818,0.017710537284790658,0.0018155707716956016
0.00045669579868928524,128.55280000202043,0.0035433002204567337,0.00855425467748173,0.01388615323437808,0.02004962533653431,0.0020553470849615867
0.0005122518397371811,128.56280000202077,0.004000296386078598,0.00954049331851145,0.01555584640904304,0.022465092671074716,0.0023029499167339876
0.0005675287270607016,128.5728000020211,0.004459920594007877,0.010511168261878225,0.017212158445507636,0.02486232687961591,0.0025486803739297793
0.0006321529494546422,128.58280000202143,0.005008361988538115,0.011629956876241536,0.01914607067763782,0.027661943360339326,0.002835654840848577
